"","RECORDING_SESSION_LABEL","sentence","word_complex","preview","condition","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREA_ID","CURRENT_FIX_INTEREST_AREA_RUN_ID","CURRENT_FIX_X","X","X.1","index"
"1","05wyh",119,"HC","JH","HC_JH",1,"1","1",121,NA,0,1
"2","05wyh",119,"HC","JH","HC_JH",2,"1","1",227.9,NA,0,2
"3","05wyh",119,"HC","JH","HC_JH",3,"1","1",199.5,NA,0,3
"4","05wyh",119,"HC","JH","HC_JH",4,"1","1",257.9,NA,1,4
"5","05wyh",119,"HC","JH","HC_JH",5,"2","1",361.7,NA,1,5
"6","05wyh",119,"HC","JH","HC_JH",6,"1","2",195,NA,0,6
"7","05wyh",119,"HC","JH","HC_JH",7,"1","2",243.6,NA,1,7
"8","05wyh",119,"HC","JH","HC_JH",8,"2","2",360.1,NA,1,8
"9","05wyh",119,"HC","JH","HC_JH",9,"4","1",412.1,NA,1,9
"10","05wyh",119,"HC","JH","HC_JH",10,"2","3",373.4,NA,1,10
"11","05wyh",119,"HC","JH","HC_JH",11,"5","1",581.2,NA,0,11
"12","05wyh",119,"HC","JH","HC_JH",12,"5","1",653,NA,1,12
"13","05wyh",20,"LC","TP","LC_TP",1,"1","1",108.6,NA,0,13
"14","05wyh",20,"LC","TP","LC_TP",2,"1","1",215.4,NA,0,14
"15","05wyh",20,"LC","TP","LC_TP",3,"1","1",175.5,NA,0,15
"16","05wyh",20,"LC","TP","LC_TP",4,"1","1",263.1,NA,1,16
"17","05wyh",20,"LC","TP","LC_TP",5,"5","1",386,NA,0,17
"18","05wyh",20,"LC","TP","LC_TP",6,"5","1",475.4,NA,0,18
"19","05wyh",20,"LC","TP","LC_TP",7,"5","1",613.1,NA,0,19
"20","05wyh",20,"LC","TP","LC_TP",8,"5","1",668.8,NA,1,20
"21","05wyh",20,"LC","TP","LC_TP",9,".",".",768.3,NA,1,21
"22","05wyh",20,"LC","TP","LC_TP",10,"5","2",536.2,NA,0,22
"23","05wyh",20,"LC","TP","LC_TP",11,"5","2",694.7,NA,1,23
"24","05wyh",78,"HC","ID","HC_ID",1,"1","1",118.8,NA,0,24
"25","05wyh",78,"HC","ID","HC_ID",2,"1","1",205.8,NA,0,25
"26","05wyh",78,"HC","ID","HC_ID",3,"1","1",183.6,NA,0,26
"27","05wyh",78,"HC","ID","HC_ID",4,"1","1",273.3,NA,1,27
"28","05wyh",78,"HC","ID","HC_ID",5,"3","1",344.6,NA,1,28
"29","05wyh",78,"HC","ID","HC_ID",6,"1","2",295.2,NA,1,29
"30","05wyh",78,"HC","ID","HC_ID",7,"5","1",432.3,NA,0,30
"31","05wyh",78,"HC","ID","HC_ID",8,"5","1",509.4,NA,0,31
"32","05wyh",78,"HC","ID","HC_ID",9,"5","1",604.2,NA,0,32
"33","05wyh",78,"HC","ID","HC_ID",10,"5","1",687.8,NA,1,33
"34","05wyh",78,"HC","ID","HC_ID",11,"1","3",188.2,NA,0,34
"35","05wyh",37,"LC","JL","LC_JL",1,"1","1",119.2,NA,0,35
"36","05wyh",37,"LC","JL","LC_JL",2,"1","1",199.9,NA,0,36
"37","05wyh",37,"LC","JL","LC_JL",3,"1","1",184,NA,0,37
"38","05wyh",37,"LC","JL","LC_JL",4,"1","1",241.9,NA,1,38
"39","05wyh",37,"LC","JL","LC_JL",5,"3","1",319.8,NA,0,39
"40","05wyh",37,"LC","JL","LC_JL",6,"3","1",333.4,NA,1,40
"41","05wyh",37,"LC","JL","LC_JL",7,"5","1",441.2,NA,0,41
"42","05wyh",37,"LC","JL","LC_JL",8,"5","1",510.1,NA,0,42
"43","05wyh",37,"LC","JL","LC_JL",9,"5","1",600,NA,0,43
"44","05wyh",37,"LC","JL","LC_JL",10,"5","1",656.7,NA,1,44
"45","05wyh",36,"LC","JL","LC_JL",1,"1","1",122.2,NA,0,45
"46","05wyh",36,"LC","JL","LC_JL",2,"1","1",213.3,NA,0,46
"47","05wyh",36,"LC","JL","LC_JL",3,"1","1",309.9,NA,1,47
"48","05wyh",36,"LC","JL","LC_JL",4,"2","1",420.7,NA,1,48
"49","05wyh",36,"LC","JL","LC_JL",5,"4","1",476.6,NA,1,49
"50","05wyh",36,"LC","JL","LC_JL",6,"1","2",343.3,NA,1,50
"51","05wyh",36,"LC","JL","LC_JL",7,"3","1",466.5,NA,1,51
"52","05wyh",36,"LC","JL","LC_JL",8,"1","3",391.3,NA,0,52
"53","05wyh",36,"LC","JL","LC_JL",9,"1","3",363.3,NA,1,53
"54","05wyh",36,"LC","JL","LC_JL",10,"4","2",503,NA,1,54
"55","05wyh",36,"LC","JL","LC_JL",11,"5","1",614.2,NA,0,55
"56","05wyh",36,"LC","JL","LC_JL",12,"5","1",695.5,NA,0,56
"57","05wyh",36,"LC","JL","LC_JL",13,"5","1",615.7,NA,1,57
"58","05wyh",39,"LC","JL","LC_JL",1,"1","1",118.7,NA,0,58
"59","05wyh",39,"LC","JL","LC_JL",2,"1","1",227.8,NA,0,59
"60","05wyh",39,"LC","JL","LC_JL",3,"1","1",187.8,NA,1,60
"61","05wyh",39,"LC","JL","LC_JL",4,"2","1",293.3,NA,0,61
"62","05wyh",39,"LC","JL","LC_JL",5,"2","1",303.9,NA,0,62
"63","05wyh",39,"LC","JL","LC_JL",6,"2","1",285.2,NA,1,63
"64","05wyh",39,"LC","JL","LC_JL",7,"5","1",429.5,NA,0,64
"65","05wyh",39,"LC","JL","LC_JL",8,"5","1",499.2,NA,0,65
"66","05wyh",39,"LC","JL","LC_JL",9,"5","1",557.7,NA,0,66
"67","05wyh",39,"LC","JL","LC_JL",10,"5","1",613.3,NA,0,67
"68","05wyh",39,"LC","JL","LC_JL",11,"5","1",468.1,NA,0,68
"69","05wyh",39,"LC","JL","LC_JL",12,"5","1",699.8,NA,0,69
"70","05wyh",39,"LC","JL","LC_JL",13,"5","1",382.7,NA,1,70
"71","05wyh",39,"LC","JL","LC_JL",14,"1","2",171.5,NA,0,71
"72","05wyh",115,"HC","JH","HC_JH",1,"1","1",134.9,NA,0,72
"73","05wyh",115,"HC","JH","HC_JH",2,"1","1",213.9,NA,0,73
"74","05wyh",115,"HC","JH","HC_JH",3,"1","1",259.5,NA,1,74
"75","05wyh",115,"HC","JH","HC_JH",4,"2","1",309.5,NA,1,75
"76","05wyh",115,"HC","JH","HC_JH",5,"3","1",356.6,NA,0,76
"77","05wyh",115,"HC","JH","HC_JH",6,"3","1",371.1,NA,1,77
"78","05wyh",115,"HC","JH","HC_JH",7,"5","1",445.9,NA,0,78
"79","05wyh",115,"HC","JH","HC_JH",8,"5","1",523.3,NA,0,79
"80","05wyh",115,"HC","JH","HC_JH",9,"5","1",625.1,NA,0,80
"81","05wyh",115,"HC","JH","HC_JH",10,"5","1",699.8,NA,0,81
"82","05wyh",115,"HC","JH","HC_JH",11,"5","1",461.4,NA,1,82
"83","05wyh",115,"HC","JH","HC_JH",12,"3","2",367.1,NA,1,83
"84","05wyh",115,"HC","JH","HC_JH",13,"2","2",307.4,NA,1,84
"85","05wyh",52,"LC","JH","LC_JH",1,"1","1",114,NA,0,85
"86","05wyh",52,"LC","JH","LC_JH",2,"1","1",197.4,NA,0,86
"87","05wyh",52,"LC","JH","LC_JH",3,"1","1",161.9,NA,0,87
"88","05wyh",52,"LC","JH","LC_JH",4,"1","1",290.75,NA,0,88
"89","05wyh",52,"LC","JH","LC_JH",5,"1","1",363.9,NA,1,89
"90","05wyh",52,"LC","JH","LC_JH",6,"2","1",410.9,NA,1,90
"91","05wyh",52,"LC","JH","LC_JH",7,"4","1",482.8,NA,1,91
"92","05wyh",52,"LC","JH","LC_JH",8,"1","2",397.2,NA,1,92
"93","05wyh",52,"LC","JH","LC_JH",9,"5","1",557.7,NA,0,93
"94","05wyh",52,"LC","JH","LC_JH",10,"5","1",670.6,NA,1,94
"95","05wyh",52,"LC","JH","LC_JH",11,"1","3",296.2,NA,0,95
"96","05wyh",32,"LC","TP","LC_TP",1,"1","1",119.3,NA,0,96
"97","05wyh",32,"LC","TP","LC_TP",2,"1","1",217.3,NA,0,97
"98","05wyh",32,"LC","TP","LC_TP",3,"1","1",272.7,NA,0,98
"99","05wyh",32,"LC","TP","LC_TP",4,"1","1",355,NA,1,99
"100","05wyh",32,"LC","TP","LC_TP",5,"4","1",461.1,NA,1,100
"101","05wyh",32,"LC","TP","LC_TP",6,"3","1",436,NA,1,101
"102","05wyh",32,"LC","TP","LC_TP",7,"5","1",555,NA,0,102
"103","05wyh",32,"LC","TP","LC_TP",8,"5","1",663.4,NA,0,103
"104","05wyh",32,"LC","TP","LC_TP",9,"5","1",716.2,NA,1,104
"105","05wyh",32,"LC","TP","LC_TP",10,"1","2",304.9,NA,0,105
"106","05wyh",32,"LC","TP","LC_TP",11,"1","2",181,NA,0,106
"107","05wyh",105,"HC","JL","HC_JL",1,"1","1",131.8,NA,1,107
"108","05wyh",105,"HC","JL","HC_JL",2,"2","1",246.3,NA,1,108
"109","05wyh",105,"HC","JL","HC_JL",3,"1","2",179.8,NA,1,109
"110","05wyh",105,"HC","JL","HC_JL",4,"2","2",264.9,NA,1,110
"111","05wyh",105,"HC","JL","HC_JL",5,"3","1",306.1,NA,1,111
"112","05wyh",105,"HC","JL","HC_JL",6,"1","3",200.1,NA,1,112
"113","05wyh",105,"HC","JL","HC_JL",7,"5","1",352.7,NA,0,113
"114","05wyh",105,"HC","JL","HC_JL",8,"5","1",470.3,NA,0,114
"115","05wyh",105,"HC","JL","HC_JL",9,"5","1",425.7,NA,0,115
"116","05wyh",105,"HC","JL","HC_JL",10,"5","1",461.4,NA,0,116
"117","05wyh",105,"HC","JL","HC_JL",11,"5","1",572.1,NA,0,117
"118","05wyh",105,"HC","JL","HC_JL",12,"5","1",659.7,NA,0,118
"119","05wyh",105,"HC","JL","HC_JL",13,"5","1",678.2,NA,1,119
"120","05wyh",51,"LC","JH","LC_JH",1,"1","1",131.9,NA,0,120
"121","05wyh",51,"LC","JH","LC_JH",2,"1","1",210.8,NA,0,121
"122","05wyh",51,"LC","JH","LC_JH",3,"1","1",309.1,NA,0,122
"123","05wyh",51,"LC","JH","LC_JH",4,"1","1",244.8,NA,0,123
"124","05wyh",51,"LC","JH","LC_JH",5,"1","1",352.3,NA,0,124
"125","05wyh",51,"LC","JH","LC_JH",6,"1","1",370.3,NA,1,125
"126","05wyh",51,"LC","JH","LC_JH",7,"3","1",489.3,NA,1,126
"127","05wyh",51,"LC","JH","LC_JH",8,"1","2",433.9,NA,1,127
"128","05wyh",51,"LC","JH","LC_JH",9,"5","1",574.7,NA,0,128
"129","05wyh",51,"LC","JH","LC_JH",10,"5","1",660.8,NA,1,129
"130","05wyh",51,"LC","JH","LC_JH",11,"1","3",178,NA,0,130
"131","05wyh",51,"LC","JH","LC_JH",12,"1","3",244.7,NA,0,131
"132","05wyh",114,"HC","JH","HC_JH",1,"1","1",126,NA,0,132
"133","05wyh",114,"HC","JH","HC_JH",2,"1","1",243.3,NA,0,133
"134","05wyh",114,"HC","JH","HC_JH",3,"1","1",199.2,NA,0,134
"135","05wyh",114,"HC","JH","HC_JH",4,"1","1",292.7,NA,0,135
"136","05wyh",114,"HC","JH","HC_JH",5,"1","1",349.1,NA,1,136
"137","05wyh",114,"HC","JH","HC_JH",6,"2","1",435.1,NA,1,137
"138","05wyh",114,"HC","JH","HC_JH",7,"4","1",479.1,NA,1,138
"139","05wyh",114,"HC","JH","HC_JH",8,"5","1",526.6,NA,0,139
"140","05wyh",114,"HC","JH","HC_JH",9,"5","1",594.8,NA,1,140
"141","05wyh",114,"HC","JH","HC_JH",10,"4","2",488.7,NA,1,141
"142","05wyh",114,"HC","JH","HC_JH",11,"5","2",524.6,NA,0,142
"143","05wyh",114,"HC","JH","HC_JH",12,"5","2",625.4,NA,1,143
"144","05wyh",42,"LC","JL","LC_JL",1,"1","1",125.3,NA,0,144
"145","05wyh",42,"LC","JL","LC_JL",2,"1","1",201.8,NA,1,145
"146","05wyh",42,"LC","JL","LC_JL",3,"4","1",323.4,NA,1,146
"147","05wyh",42,"LC","JL","LC_JL",4,"3","1",287.3,NA,1,147
"148","05wyh",42,"LC","JL","LC_JL",5,"5","1",438.1,NA,0,148
"149","05wyh",42,"LC","JL","LC_JL",6,"5","1",490,NA,0,149
"150","05wyh",42,"LC","JL","LC_JL",7,"5","1",610.6,NA,0,150
"151","05wyh",42,"LC","JL","LC_JL",8,"5","1",505,NA,0,151
"152","05wyh",42,"LC","JL","LC_JL",9,"5","1",638.6,NA,1,152
"153","05wyh",126,"HC","JH","HC_JH",1,"1","1",134.7,NA,0,153
"154","05wyh",126,"HC","JH","HC_JH",2,"1","1",208.9,NA,0,154
"155","05wyh",126,"HC","JH","HC_JH",3,"1","1",296.5,NA,0,155
"156","05wyh",126,"HC","JH","HC_JH",4,"1","1",358.5,NA,0,156
"157","05wyh",126,"HC","JH","HC_JH",5,"1","1",422.4,NA,1,157
"158","05wyh",126,"HC","JH","HC_JH",6,"4","1",515.7,NA,1,158
"159","05wyh",126,"HC","JH","HC_JH",7,"5","1",569.4,NA,0,159
"160","05wyh",126,"HC","JH","HC_JH",8,"5","1",614.5,NA,0,160
"161","05wyh",126,"HC","JH","HC_JH",9,"5","1",705.5,NA,1,161
"162","05wyh",126,"HC","JH","HC_JH",10,"1","2",185.6,NA,0,162
"163","05wyh",30,"LC","TP","LC_TP",1,"1","1",124.2,NA,0,163
"164","05wyh",30,"LC","TP","LC_TP",2,"1","1",204.5,NA,0,164
"165","05wyh",30,"LC","TP","LC_TP",3,"1","1",292.1,NA,1,165
"166","05wyh",30,"LC","TP","LC_TP",4,"4","1",385.6,NA,1,166
"167","05wyh",30,"LC","TP","LC_TP",5,"5","1",415,NA,0,167
"168","05wyh",30,"LC","TP","LC_TP",6,"5","1",554.3,NA,0,168
"169","05wyh",30,"LC","TP","LC_TP",7,"5","1",445.5,NA,0,169
"170","05wyh",30,"LC","TP","LC_TP",8,"5","1",615.3,NA,1,170
"171","05wyh",110,"HC","JL","HC_JL",1,"1","1",125.2,NA,0,171
"172","05wyh",110,"HC","JL","HC_JL",2,"1","1",194.6,NA,0,172
"173","05wyh",110,"HC","JL","HC_JL",3,"1","1",310.8,NA,0,173
"174","05wyh",110,"HC","JL","HC_JL",4,"1","1",351.3,NA,0,174
"175","05wyh",110,"HC","JL","HC_JL",5,"1","1",374.4,NA,1,175
"176","05wyh",110,"HC","JL","HC_JL",6,"3","1",502.7,NA,1,176
"177","05wyh",110,"HC","JL","HC_JL",7,"5","1",637.3,NA,0,177
"178","05wyh",110,"HC","JL","HC_JL",8,"5","1",728.8,NA,1,178
"179","05wyh",50,"LC","JH","LC_JH",1,"1","1",112.5,NA,0,179
"180","05wyh",50,"LC","JH","LC_JH",2,"1","1",200.5,NA,1,180
"181","05wyh",50,"LC","JH","LC_JH",3,"3","1",348.9,NA,1,181
"182","05wyh",50,"LC","JH","LC_JH",4,"1","2",272,NA,1,182
"183","05wyh",50,"LC","JH","LC_JH",5,"2","1",326.7,NA,1,183
"184","05wyh",50,"LC","JH","LC_JH",6,"5","1",456.7,NA,1,184
"185","05wyh",50,"LC","JH","LC_JH",7,"4","1",401.8,NA,1,185
"186","05wyh",50,"LC","JH","LC_JH",8,"5","2",535.3,NA,0,186
"187","05wyh",50,"LC","JH","LC_JH",9,"5","2",610.3,NA,0,187
"188","05wyh",50,"LC","JH","LC_JH",10,"5","2",672.7,NA,0,188
"189","05wyh",50,"LC","JH","LC_JH",11,"5","2",710,NA,1,189
"190","05wyh",50,"LC","JH","LC_JH",12,"1","3",212.5,NA,0,190
"191","05wyh",101,"HC","JL","HC_JL",1,"1","1",121.6,NA,0,191
"192","05wyh",101,"HC","JL","HC_JL",2,"1","1",234.8,NA,1,192
"193","05wyh",101,"HC","JL","HC_JL",3,"2","1",301.6,NA,1,193
"194","05wyh",101,"HC","JL","HC_JL",4,"5","1",425.5,NA,1,194
"195","05wyh",101,"HC","JL","HC_JL",5,"3","1",326.2,NA,1,195
"196","05wyh",101,"HC","JL","HC_JL",6,"5","2",443.3,NA,0,196
"197","05wyh",101,"HC","JL","HC_JL",7,"5","2",490.1,NA,1,197
"198","05wyh",101,"HC","JL","HC_JL",8,"1","2",271.9,NA,1,198
"199","05wyh",101,"HC","JL","HC_JL",9,"4","1",340,NA,1,199
"200","05wyh",101,"HC","JL","HC_JL",10,"1","3",216.4,NA,1,200
"201","05wyh",101,"HC","JL","HC_JL",11,"5","3",449.1,NA,0,201
"202","05wyh",101,"HC","JL","HC_JL",12,"5","3",496.5,NA,0,202
"203","05wyh",101,"HC","JL","HC_JL",13,"5","3",592.3,NA,0,203
"204","05wyh",101,"HC","JL","HC_JL",14,"5","3",481.3,NA,0,204
"205","05wyh",101,"HC","JL","HC_JL",15,"5","3",555.8,NA,0,205
"206","05wyh",101,"HC","JL","HC_JL",16,"5","3",661.6,NA,1,206
"207","05wyh",74,"HC","ID","HC_ID",1,"1","1",122.1,NA,0,207
"208","05wyh",74,"HC","ID","HC_ID",2,"1","1",191.2,NA,0,208
"209","05wyh",74,"HC","ID","HC_ID",3,"1","1",126.8,NA,0,209
"210","05wyh",74,"HC","ID","HC_ID",4,"1","1",218,NA,0,210
"211","05wyh",74,"HC","ID","HC_ID",5,"1","1",324.5,NA,0,211
"212","05wyh",74,"HC","ID","HC_ID",6,"1","1",283.7,NA,0,212
"213","05wyh",74,"HC","ID","HC_ID",7,"1","1",428.2,NA,1,213
"214","05wyh",74,"HC","ID","HC_ID",8,"2","1",502.2,NA,1,214
"215","05wyh",74,"HC","ID","HC_ID",9,"4","1",561.2,NA,1,215
"216","05wyh",74,"HC","ID","HC_ID",10,"5","1",639,NA,1,216
"217","05wyh",74,"HC","ID","HC_ID",11,"1","2",237.7,NA,0,217
"218","05wyh",74,"HC","ID","HC_ID",12,"1","2",345.7,NA,0,218
"219","05wyh",70,"HC","ID","HC_ID",1,"1","1",123.4,NA,1,219
"220","05wyh",70,"HC","ID","HC_ID",2,"5","1",389.2,NA,1,220
"221","05wyh",70,"HC","ID","HC_ID",3,"1","2",196.4,NA,0,221
"222","05wyh",70,"HC","ID","HC_ID",4,"1","2",271.6,NA,0,222
"223","05wyh",70,"HC","ID","HC_ID",5,"1","2",220.4,NA,1,223
"224","05wyh",70,"HC","ID","HC_ID",6,"2","1",274.5,NA,1,224
"225","05wyh",70,"HC","ID","HC_ID",7,"4","1",344.6,NA,1,225
"226","05wyh",70,"HC","ID","HC_ID",8,"3","1",314.3,NA,1,226
"227","05wyh",70,"HC","ID","HC_ID",9,"5","2",426.6,NA,0,227
"228","05wyh",70,"HC","ID","HC_ID",10,"5","2",525.5,NA,0,228
"229","05wyh",70,"HC","ID","HC_ID",11,"5","2",657.4,NA,0,229
"230","05wyh",70,"HC","ID","HC_ID",12,"5","2",585.3,NA,0,230
"231","05wyh",70,"HC","ID","HC_ID",13,"5","2",664.2,NA,0,231
"232","05wyh",70,"HC","ID","HC_ID",14,"5","2",707.5,NA,1,232
"233","05wyh",70,"HC","ID","HC_ID",15,"1","3",191.5,NA,0,233
"234","05wyh",109,"HC","JL","HC_JL",1,"1","1",118.6,NA,0,234
"235","05wyh",109,"HC","JL","HC_JL",2,"1","1",196.3,NA,0,235
"236","05wyh",109,"HC","JL","HC_JL",3,"1","1",254.4,NA,0,236
"237","05wyh",109,"HC","JL","HC_JL",4,"1","1",307.8,NA,0,237
"238","05wyh",109,"HC","JL","HC_JL",5,"1","1",385.6,NA,1,238
"239","05wyh",109,"HC","JL","HC_JL",6,"2","1",474.1,NA,1,239
"240","05wyh",109,"HC","JL","HC_JL",7,"4","1",572.3,NA,1,240
"241","05wyh",109,"HC","JL","HC_JL",8,"5","1",671.9,NA,1,241
"242","05wyh",109,"HC","JL","HC_JL",9,"1","2",171.7,NA,0,242
"243","05wyh",5,"LC","ID","LC_ID",1,"1","1",124.1,NA,0,243
"244","05wyh",5,"LC","ID","LC_ID",2,"1","1",205.9,NA,0,244
"245","05wyh",5,"LC","ID","LC_ID",3,"1","1",182.1,NA,0,245
"246","05wyh",5,"LC","ID","LC_ID",4,"1","1",266.7,NA,1,246
"247","05wyh",5,"LC","ID","LC_ID",5,"3","1",348.6,NA,1,247
"248","05wyh",5,"LC","ID","LC_ID",6,"5","1",425.3,NA,0,248
"249","05wyh",5,"LC","ID","LC_ID",7,"5","1",509.9,NA,0,249
"250","05wyh",5,"LC","ID","LC_ID",8,"5","1",598.9,NA,0,250
"251","05wyh",5,"LC","ID","LC_ID",9,"5","1",646.1,NA,1,251
"252","05wyh",5,"LC","ID","LC_ID",10,"1","2",224.7,NA,1,252
"253","05wyh",5,"LC","ID","LC_ID",11,"5","2",669.1,NA,1,253
"254","05wyh",128,"HC","JH","0",1,"1","1",120,NA,0,254
"255","05wyh",128,"HC","JH","0",2,"1","1",217,NA,0,255
"256","05wyh",128,"HC","JH","0",3,"1","1",308.1,NA,1,256
"257","05wyh",128,"HC","JH","0",4,"4","1",408.7,NA,1,257
"258","05wyh",128,"HC","JH","0",5,"3","1",386.9,NA,1,258
"259","05wyh",128,"HC","JH","0",6,"5","1",532.2,NA,0,259
"260","05wyh",128,"HC","JH","0",7,"5","1",593,NA,0,260
"261","05wyh",128,"HC","JH","0",8,"5","1",481.2,NA,0,261
"262","05wyh",128,"HC","JH","0",9,"5","1",604.5,NA,1,262
"263","05wyh",128,"HC","JH","0",10,"1","2",260.7,NA,0,263
"264","05wyh",128,"HC","JH","0",11,"1","2",199.9,NA,0,264
"265","05wyh",86,"HC","TP","HC_TP",1,"1","1",122.3,NA,0,265
"266","05wyh",86,"HC","TP","HC_TP",2,"1","1",215.1,NA,0,266
"267","05wyh",86,"HC","TP","HC_TP",3,"1","1",194.6,NA,0,267
"268","05wyh",86,"HC","TP","HC_TP",4,"1","1",328.6,NA,1,268
"269","05wyh",86,"HC","TP","HC_TP",5,"2","1",473.4,NA,1,269
"270","05wyh",86,"HC","TP","HC_TP",6,"3","1",520.2,NA,1,270
"271","05wyh",86,"HC","TP","HC_TP",7,"4","1",566.9,NA,1,271
"272","05wyh",86,"HC","TP","HC_TP",8,"5","1",721.3,NA,1,272
"273","05wyh",86,"HC","TP","HC_TP",9,"1","2",424.7,NA,1,273
"274","05wyh",86,"HC","TP","HC_TP",10,"4","2",550.9,NA,1,274
"275","05wyh",13,"LC","ID","LC_ID",1,"1","1",120.7,NA,0,275
"276","05wyh",13,"LC","ID","LC_ID",2,"1","1",240.3,NA,1,276
"277","05wyh",13,"LC","ID","LC_ID",3,"3","1",410.3,NA,1,277
"278","05wyh",13,"LC","ID","LC_ID",4,"1","2",346.3,NA,1,278
"279","05wyh",13,"LC","ID","LC_ID",5,"5","1",535.4,NA,0,279
"280","05wyh",13,"LC","ID","LC_ID",6,"5","1",682,NA,0,280
"281","05wyh",13,"LC","ID","LC_ID",7,"5","1",610.9,NA,1,281
"282","05wyh",28,"LC","TP","LC_TP",1,".",".",-69.8,NA,1,282
"283","05wyh",28,"LC","TP","LC_TP",2,"2","1",216.9,NA,1,283
"284","05wyh",28,"LC","TP","LC_TP",3,"1","1",188.7,NA,1,284
"285","05wyh",28,"LC","TP","LC_TP",4,"4","1",290,NA,1,285
"286","05wyh",28,"LC","TP","LC_TP",5,"3","1",243.1,NA,1,286
"287","05wyh",28,"LC","TP","LC_TP",6,"4","2",297.1,NA,1,287
"288","05wyh",28,"LC","TP","LC_TP",7,"5","1",367.2,NA,0,288
"289","05wyh",28,"LC","TP","LC_TP",8,"5","1",457.5,NA,0,289
"290","05wyh",28,"LC","TP","LC_TP",9,"5","1",569.9,NA,0,290
"291","05wyh",28,"LC","TP","LC_TP",10,"5","1",645.6,NA,1,291
"292","05wyh",68,"HC","ID","HC_ID",1,"1","1",116.5,NA,0,292
"293","05wyh",68,"HC","ID","HC_ID",2,"1","1",210.2,NA,0,293
"294","05wyh",68,"HC","ID","HC_ID",3,"1","1",326.9,NA,1,294
"295","05wyh",68,"HC","ID","HC_ID",4,"2","1",457.9,NA,1,295
"296","05wyh",68,"HC","ID","HC_ID",5,"4","1",523.3,NA,1,296
"297","05wyh",68,"HC","ID","HC_ID",6,"1","2",312.9,NA,0,297
"298","05wyh",68,"HC","ID","HC_ID",7,"1","2",405.5,NA,1,298
"299","05wyh",68,"HC","ID","HC_ID",8,"5","1",614.1,NA,0,299
"300","05wyh",68,"HC","ID","HC_ID",9,"5","1",672.9,NA,1,300
"301","05wyh",68,"HC","ID","HC_ID",10,"4","2",534.9,NA,1,301
"302","05wyh",14,"LC","ID","LC_ID",1,"1","1",99.3,NA,0,302
"303","05wyh",14,"LC","ID","LC_ID",2,"1","1",201.7,NA,0,303
"304","05wyh",14,"LC","ID","LC_ID",3,"1","1",284.6,NA,0,304
"305","05wyh",14,"LC","ID","LC_ID",4,"1","1",364.1,NA,0,305
"306","05wyh",14,"LC","ID","LC_ID",5,"1","1",230.5,NA,0,306
"307","05wyh",14,"LC","ID","LC_ID",6,"1","1",178.1,NA,0,307
"308","05wyh",14,"LC","ID","LC_ID",7,"1","1",372,NA,0,308
"309","05wyh",14,"LC","ID","LC_ID",8,"1","1",320.5,NA,1,309
"310","05wyh",14,"LC","ID","LC_ID",9,"5","1",490.1,NA,0,310
