"","RECORDING_SESSION_LABEL","sentence","word_complex","preview","condition","CURRENT_FIX_INDEX","CURRENT_FIX_INTEREST_AREA_ID","CURRENT_FIX_INTEREST_AREA_RUN_ID","CURRENT_FIX_X","X","X.1","index"
"311","05wyh",14,"LC","ID","LC_ID",10,"5","1",557.3,NA,0,311
"312","05wyh",14,"LC","ID","LC_ID",11,"5","1",679.2,NA,1,312
"313","05wyh",14,"LC","ID","LC_ID",12,"4","1",455.9,NA,1,313
"314","05wyh",55,"LC","JH","LC_JH",1,"1","1",127.1,NA,0,314
"315","05wyh",55,"LC","JH","LC_JH",2,"1","1",212.6,NA,0,315
"316","05wyh",55,"LC","JH","LC_JH",3,"1","1",295.6,NA,0,316
"317","05wyh",55,"LC","JH","LC_JH",4,"1","1",233.3,NA,1,317
"318","05wyh",55,"LC","JH","LC_JH",5,"2","1",311.9,NA,1,318
"319","05wyh",55,"LC","JH","LC_JH",6,"4","1",375.7,NA,1,319
"320","05wyh",55,"LC","JH","LC_JH",7,"3","1",343.7,NA,1,320
"321","05wyh",55,"LC","JH","LC_JH",8,"5","1",495.3,NA,1,321
"322","05wyh",55,"LC","JH","LC_JH",9,"4","2",401.5,NA,1,322
"323","05wyh",55,"LC","JH","LC_JH",10,"5","2",487.1,NA,0,323
"324","05wyh",55,"LC","JH","LC_JH",11,"5","2",549.7,NA,0,324
"325","05wyh",55,"LC","JH","LC_JH",12,"5","2",462.3,NA,1,325
"326","05wyh",96,"HC","TP","HC_TP",1,"1","1",135.6,NA,0,326
"327","05wyh",96,"HC","TP","HC_TP",2,"1","1",197.5,NA,0,327
"328","05wyh",96,"HC","TP","HC_TP",3,"1","1",273.8,NA,0,328
"329","05wyh",96,"HC","TP","HC_TP",4,"1","1",213.2,NA,0,329
"330","05wyh",96,"HC","TP","HC_TP",5,"1","1",313.7,NA,0,330
"331","05wyh",96,"HC","TP","HC_TP",6,"1","1",416.6,NA,0,331
"332","05wyh",96,"HC","TP","HC_TP",7,"1","1",342.3,NA,0,332
"333","05wyh",96,"HC","TP","HC_TP",8,"1","1",410.3,NA,1,333
"334","05wyh",96,"HC","TP","HC_TP",9,"3","1",492.9,NA,1,334
"335","05wyh",96,"HC","TP","HC_TP",10,"5","1",579.4,NA,0,335
"336","05wyh",96,"HC","TP","HC_TP",11,"5","1",644.1,NA,1,336
"337","05wyh",96,"HC","TP","HC_TP",12,"4","1",522.3,NA,1,337
"338","05wyh",96,"HC","TP","HC_TP",13,"5","2",594.1,NA,0,338
"339","05wyh",96,"HC","TP","HC_TP",14,"5","2",670.7,NA,1,339
"340","05wyh",73,"HC","ID","HC_ID",1,"1","1",134.7,NA,0,340
"341","05wyh",73,"HC","ID","HC_ID",2,"1","1",214.2,NA,0,341
"342","05wyh",73,"HC","ID","HC_ID",3,"1","1",283,NA,0,342
"343","05wyh",73,"HC","ID","HC_ID",4,"1","1",375.8,NA,1,343
"344","05wyh",73,"HC","ID","HC_ID",5,"4","1",488.2,NA,1,344
"345","05wyh",73,"HC","ID","HC_ID",6,"3","1",457.7,NA,1,345
"346","05wyh",73,"HC","ID","HC_ID",7,"5","1",548.6,NA,1,346
"347","05wyh",73,"HC","ID","HC_ID",8,"4","2",504.6,NA,1,347
"348","05wyh",73,"HC","ID","HC_ID",9,"5","2",617.8,NA,1,348
"349","05wyh",73,"HC","ID","HC_ID",10,"1","2",192.9,NA,0,349
"350","05wyh",107,"HC","JL","HC_JL",1,"1","1",132.5,NA,0,350
"351","05wyh",107,"HC","JL","HC_JL",2,"1","1",219.6,NA,0,351
"352","05wyh",107,"HC","JL","HC_JL",3,"1","1",290.2,NA,0,352
"353","05wyh",107,"HC","JL","HC_JL",4,"1","1",216,NA,1,353
"354","05wyh",107,"HC","JL","HC_JL",5,"2","1",380.5,NA,1,354
"355","05wyh",107,"HC","JL","HC_JL",6,"4","1",463.5,NA,1,355
"356","05wyh",107,"HC","JL","HC_JL",7,"3","1",411.2,NA,1,356
"357","05wyh",107,"HC","JL","HC_JL",8,"4","2",443.6,NA,1,357
"358","05wyh",107,"HC","JL","HC_JL",9,"3","2",414.8,NA,1,358
"359","05wyh",107,"HC","JL","HC_JL",10,"5","1",568.6,NA,0,359
"360","05wyh",107,"HC","JL","HC_JL",11,"5","1",605.6,NA,0,360
"361","05wyh",107,"HC","JL","HC_JL",12,"5","1",686.6,NA,0,361
"362","05wyh",107,"HC","JL","HC_JL",13,"5","1",717.2,NA,1,362
"363","05wyh",107,"HC","JL","HC_JL",14,"1","2",264.4,NA,0,363
"364","05wyh",1,"LC","ID","LC_ID",1,"1","1",135.6,NA,0,364
"365","05wyh",1,"LC","ID","LC_ID",2,"1","1",216.4,NA,0,365
"366","05wyh",1,"LC","ID","LC_ID",3,"1","1",201.8,NA,0,366
"367","05wyh",1,"LC","ID","LC_ID",4,"1","1",294.5,NA,0,367
"368","05wyh",1,"LC","ID","LC_ID",5,"1","1",358.1,NA,1,368
"369","05wyh",1,"LC","ID","LC_ID",6,"3","1",427,NA,1,369
"370","05wyh",1,"LC","ID","LC_ID",7,"5","1",496.6,NA,0,370
"371","05wyh",1,"LC","ID","LC_ID",8,"5","1",580.9,NA,0,371
"372","05wyh",1,"LC","ID","LC_ID",9,"5","1",644.1,NA,1,372
"373","05wyh",1,"LC","ID","LC_ID",10,"1","2",373.1,NA,0,373
"374","05wyh",59,"LC","JH","LC_JH",1,"1","1",118.2,NA,0,374
"375","05wyh",59,"LC","JH","LC_JH",2,"1","1",206.3,NA,0,375
"376","05wyh",59,"LC","JH","LC_JH",3,"1","1",290.3,NA,0,376
"377","05wyh",59,"LC","JH","LC_JH",4,"1","1",365.8,NA,1,377
"378","05wyh",59,"LC","JH","LC_JH",5,"3","1",424.5,NA,1,378
"379","05wyh",59,"LC","JH","LC_JH",6,"2","1",390.5,NA,1,379
"380","05wyh",59,"LC","JH","LC_JH",7,"5","1",561.2,NA,0,380
"381","05wyh",59,"LC","JH","LC_JH",8,"5","1",648.9,NA,1,381
"382","05wyh",63,"LC","JH","LC_JH",1,"1","1",138.7,NA,0,382
"383","05wyh",63,"LC","JH","LC_JH",2,"1","1",259.5,NA,1,383
"384","05wyh",63,"LC","JH","LC_JH",3,"2","1",377.3,NA,1,384
"385","05wyh",63,"LC","JH","LC_JH",4,"4","1",455.1,NA,1,385
"386","05wyh",63,"LC","JH","LC_JH",5,"2","2",400.8,NA,1,386
"387","05wyh",63,"LC","JH","LC_JH",6,"4","2",463.5,NA,1,387
"388","05wyh",63,"LC","JH","LC_JH",7,"5","1",575.1,NA,0,388
"389","05wyh",63,"LC","JH","LC_JH",8,"5","1",665.6,NA,0,389
"390","05wyh",63,"LC","JH","LC_JH",9,"5","1",535.8,NA,0,390
"391","05wyh",63,"LC","JH","LC_JH",10,"5","1",691,NA,1,391
"392","05wyh",44,"LC","JL","LC_JL",1,"1","1",132.2,NA,0,392
"393","05wyh",44,"LC","JL","LC_JL",2,"1","1",225.9,NA,0,393
"394","05wyh",44,"LC","JL","LC_JL",3,"1","1",287.7,NA,0,394
"395","05wyh",44,"LC","JL","LC_JL",4,"1","1",381.6,NA,1,395
"396","05wyh",44,"LC","JL","LC_JL",5,"4","1",481.2,NA,1,396
"397","05wyh",44,"LC","JL","LC_JL",6,"5","1",584.2,NA,0,397
"398","05wyh",44,"LC","JL","LC_JL",7,"5","1",639.2,NA,0,398
"399","05wyh",44,"LC","JL","LC_JL",8,"5","1",715.1,NA,1,399
"400","05wyh",35,"LC","JL","LC_JL",1,"1","1",132.7,NA,0,400
"401","05wyh",35,"LC","JL","LC_JL",2,"1","1",204.1,NA,0,401
"402","05wyh",35,"LC","JL","LC_JL",3,"1","1",272.6,NA,0,402
"403","05wyh",35,"LC","JL","LC_JL",4,"1","1",357.8,NA,1,403
"404","05wyh",35,"LC","JL","LC_JL",5,"3","1",446.2,NA,1,404
"405","05wyh",35,"LC","JL","LC_JL",6,"5","1",518.6,NA,0,405
"406","05wyh",35,"LC","JL","LC_JL",7,"5","1",612.2,NA,0,406
"407","05wyh",35,"LC","JL","LC_JL",8,"5","1",671.3,NA,1,407
"408","05wyh",88,"HC","TP","HC_TP",1,"1","1",154.4,NA,0,408
"409","05wyh",88,"HC","TP","HC_TP",2,"1","1",260.5,NA,1,409
"410","05wyh",88,"HC","TP","HC_TP",3,"4","1",490.9,NA,1,410
"411","05wyh",88,"HC","TP","HC_TP",4,".",".",980.3,NA,1,411
"412","05wyh",88,"HC","TP","HC_TP",5,"1","2",159.4,NA,1,412
"413","05wyh",88,"HC","TP","HC_TP",6,".",".",923.3,NA,0,413
"414","05wyh",88,"HC","TP","HC_TP",7,".",".",928.9,NA,1,414
"415","05wyh",88,"HC","TP","HC_TP",8,"1","3",237.5,NA,0,415
"416","05wyh",88,"HC","TP","HC_TP",9,"1","3",324,NA,1,416
"417","05wyh",88,"HC","TP","HC_TP",10,"3","1",442.6,NA,1,417
"418","05wyh",88,"HC","TP","HC_TP",11,"4","2",505.9,NA,1,418
"419","05wyh",88,"HC","TP","HC_TP",12,"5","1",601.7,NA,0,419
"420","05wyh",88,"HC","TP","HC_TP",13,"5","1",677.2,NA,1,420
"421","05wyh",45,"LC","JL","LC_JL",1,"1","1",128.7,NA,0,421
"422","05wyh",45,"LC","JL","LC_JL",2,"1","1",205.8,NA,0,422
"423","05wyh",45,"LC","JL","LC_JL",3,"1","1",283.3,NA,1,423
"424","05wyh",45,"LC","JL","LC_JL",4,"4","1",384.3,NA,1,424
"425","05wyh",45,"LC","JL","LC_JL",5,"5","1",505.5,NA,0,425
"426","05wyh",45,"LC","JL","LC_JL",6,"5","1",589.2,NA,0,426
"427","05wyh",45,"LC","JL","LC_JL",7,"5","1",635.8,NA,0,427
"428","05wyh",45,"LC","JL","LC_JL",8,"5","1",516.2,NA,0,428
"429","05wyh",45,"LC","JL","LC_JL",9,"5","1",620.3,NA,0,429
"430","05wyh",45,"LC","JL","LC_JL",10,"5","1",672.5,NA,1,430
"431","05wyh",75,"HC","ID","HC_ID",1,"1","1",134.2,NA,0,431
"432","05wyh",75,"HC","ID","HC_ID",2,"1","1",226.7,NA,1,432
"433","05wyh",75,"HC","ID","HC_ID",3,"2","1",293.2,NA,1,433
"434","05wyh",75,"HC","ID","HC_ID",4,"4","1",348.7,NA,1,434
"435","05wyh",75,"HC","ID","HC_ID",5,"5","1",463.5,NA,0,435
"436","05wyh",75,"HC","ID","HC_ID",6,"5","1",548.3,NA,0,436
"437","05wyh",75,"HC","ID","HC_ID",7,"5","1",629.5,NA,0,437
"438","05wyh",75,"HC","ID","HC_ID",8,"5","1",704.8,NA,0,438
"439","05wyh",75,"HC","ID","HC_ID",9,"5","1",781,NA,1,439
"440","05wyh",106,"HC","JL","HC_JL",1,"1","1",127.05,NA,0,440
"441","05wyh",106,"HC","JL","HC_JL",2,"1","1",199.5,NA,1,441
"442","05wyh",106,"HC","JL","HC_JL",3,".",".",1053.7,NA,1,442
"443","05wyh",106,"HC","JL","HC_JL",4,"1","2",258.5,NA,1,443
"444","05wyh",106,"HC","JL","HC_JL",5,"2","1",332,NA,1,444
"445","05wyh",106,"HC","JL","HC_JL",6,"1","3",278.6,NA,1,445
"446","05wyh",106,"HC","JL","HC_JL",7,"4","1",387.2,NA,1,446
"447","05wyh",106,"HC","JL","HC_JL",8,"5","1",455.6,NA,0,447
"448","05wyh",106,"HC","JL","HC_JL",9,"5","1",599.2,NA,1,448
"449","05wyh",106,"HC","JL","HC_JL",10,"4","2",398.4,NA,1,449
"450","05wyh",106,"HC","JL","HC_JL",11,"3","1",346.6,NA,1,450
"451","05wyh",106,"HC","JL","HC_JL",12,"5","2",418.5,NA,0,451
"452","05wyh",106,"HC","JL","HC_JL",13,"5","2",622.1,NA,0,452
"453","05wyh",106,"HC","JL","HC_JL",14,"5","2",544,NA,0,453
"454","05wyh",106,"HC","JL","HC_JL",15,"5","2",656.1,NA,0,454
"455","05wyh",106,"HC","JL","HC_JL",16,"5","2",664.1,NA,1,455
"456","05wyh",106,"HC","JL","HC_JL",17,".",".",961.1,NA,1,456
"457","05wyh",48,"LC","JL","LC_JL",1,"1","1",137.4,NA,0,457
"458","05wyh",48,"LC","JL","LC_JL",2,"1","1",212.6,NA,0,458
"459","05wyh",48,"LC","JL","LC_JL",3,"1","1",259.8,NA,0,459
"460","05wyh",48,"LC","JL","LC_JL",4,"1","1",349.3,NA,0,460
"461","05wyh",48,"LC","JL","LC_JL",5,"1","1",419.9,NA,0,461
"462","05wyh",48,"LC","JL","LC_JL",6,"1","1",374.8,NA,1,462
"463","05wyh",48,"LC","JL","LC_JL",7,"3","1",478.6,NA,1,463
"464","05wyh",48,"LC","JL","LC_JL",8,"2","1",446.4,NA,1,464
"465","05wyh",48,"LC","JL","LC_JL",9,"3","2",502.7,NA,1,465
"466","05wyh",48,"LC","JL","LC_JL",10,"5","1",608.3,NA,0,466
"467","05wyh",48,"LC","JL","LC_JL",11,"5","1",687.8,NA,0,467
"468","05wyh",48,"LC","JL","LC_JL",12,"5","1",701.2,NA,1,468
"469","05wyh",12,"LC","ID","LC_ID",1,"1","1",131.1,NA,0,469
"470","05wyh",12,"LC","ID","LC_ID",2,"1","1",200.4,NA,0,470
"471","05wyh",12,"LC","ID","LC_ID",3,"1","1",264.7,NA,0,471
"472","05wyh",12,"LC","ID","LC_ID",4,"1","1",340.2,NA,1,472
"473","05wyh",12,"LC","ID","LC_ID",5,"4","1",438.8,NA,1,473
"474","05wyh",12,"LC","ID","LC_ID",6,"5","1",491.7,NA,0,474
"475","05wyh",12,"LC","ID","LC_ID",7,"5","1",559.9,NA,0,475
"476","05wyh",12,"LC","ID","LC_ID",8,"5","1",648.6,NA,1,476
"477","05wyh",12,"LC","ID","LC_ID",9,"1","2",238.6,NA,0,477
"478","05wyh",12,"LC","ID","LC_ID",10,"1","2",207.7,NA,0,478
"479","05wyh",118,"HC","JH","HC_JH",1,"1","1",129.1,NA,0,479
"480","05wyh",118,"HC","JH","HC_JH",2,"1","1",214.6,NA,1,480
"481","05wyh",118,"HC","JH","HC_JH",3,"2","1",311.2,NA,1,481
"482","05wyh",118,"HC","JH","HC_JH",4,"4","1",392.4,NA,1,482
"483","05wyh",118,"HC","JH","HC_JH",5,"3","1",344.2,NA,1,483
"484","05wyh",118,"HC","JH","HC_JH",6,"5","1",498.9,NA,0,484
"485","05wyh",118,"HC","JH","HC_JH",7,"5","1",580.6,NA,0,485
"486","05wyh",118,"HC","JH","HC_JH",8,"5","1",605.9,NA,0,486
"487","05wyh",118,"HC","JH","HC_JH",9,"5","1",652.5,NA,1,487
"488","05wyh",118,"HC","JH","HC_JH",10,"1","2",308.7,NA,0,488
"489","05wyh",127,"HC","JH","HC_JH",1,"1","1",140,NA,1,489
"490","05wyh",127,"HC","JH","HC_JH",2,"2","1",232.1,NA,1,490
"491","05wyh",127,"HC","JH","HC_JH",3,"4","1",287.8,NA,1,491
"492","05wyh",127,"HC","JH","HC_JH",4,"5","1",349.5,NA,1,492
"493","05wyh",127,"HC","JH","HC_JH",5,"3","1",268.3,NA,1,493
"494","05wyh",127,"HC","JH","HC_JH",6,"5","2",424.5,NA,0,494
"495","05wyh",127,"HC","JH","HC_JH",7,"5","2",353,NA,0,495
"496","05wyh",127,"HC","JH","HC_JH",8,"5","2",479.7,NA,0,496
"497","05wyh",127,"HC","JH","HC_JH",9,"5","2",423.6,NA,0,497
"498","05wyh",127,"HC","JH","HC_JH",10,"5","2",594.5,NA,0,498
"499","05wyh",127,"HC","JH","HC_JH",11,"5","2",489.2,NA,1,499
"500","05wyh",98,"HC","JL","HC_JL",1,"1","1",122.1,NA,0,500
"501","05wyh",98,"HC","JL","HC_JL",2,"1","1",209.7,NA,0,501
"502","05wyh",98,"HC","JL","HC_JL",3,"1","1",273.8,NA,1,502
"503","05wyh",98,"HC","JL","HC_JL",4,"3","1",377,NA,1,503
"504","05wyh",98,"HC","JL","HC_JL",5,"4","1",427.1,NA,1,504
"505","05wyh",98,"HC","JL","HC_JL",6,"2","1",342.1,NA,1,505
"506","05wyh",98,"HC","JL","HC_JL",7,"5","1",519.9,NA,0,506
"507","05wyh",98,"HC","JL","HC_JL",8,"5","1",457.3,NA,0,507
"508","05wyh",98,"HC","JL","HC_JL",9,"5","1",565,NA,0,508
"509","05wyh",98,"HC","JL","HC_JL",10,"5","1",643.3,NA,1,509
"510","05wyh",46,"LC","JL","LC_JL",1,"1","1",140.1,NA,0,510
"511","05wyh",46,"LC","JL","LC_JL",2,"1","1",317.8,NA,0,511
"512","05wyh",46,"LC","JL","LC_JL",3,"1","1",404.2,NA,1,512
"513","05wyh",46,"LC","JL","LC_JL",4,"3","1",508.4,NA,1,513
"514","05wyh",46,"LC","JL","LC_JL",5,"4","1",561.5,NA,1,514
"515","05wyh",46,"LC","JL","LC_JL",6,"5","1",666.7,NA,1,515
"516","05wyh",56,"LC","JH","LC_JH",1,"1","1",133.7,NA,0,516
"517","05wyh",56,"LC","JH","LC_JH",2,"1","1",278.4,NA,1,517
"518","05wyh",56,"LC","JH","LC_JH",3,"2","1",376.3,NA,1,518
"519","05wyh",56,"LC","JH","LC_JH",4,"4","1",445.2,NA,1,519
"520","05wyh",56,"LC","JH","LC_JH",5,"1","2",324,NA,0,520
"521","05wyh",56,"LC","JH","LC_JH",6,"1","2",283.1,NA,1,521
"522","05wyh",56,"LC","JH","LC_JH",7,"2","2",396.7,NA,1,522
"523","05wyh",56,"LC","JH","LC_JH",8,"5","1",500.6,NA,0,523
"524","05wyh",56,"LC","JH","LC_JH",9,"5","1",586.5,NA,0,524
"525","05wyh",56,"LC","JH","LC_JH",10,"5","1",486.6,NA,0,525
"526","05wyh",56,"LC","JH","LC_JH",11,"5","1",648.1,NA,1,526
"527","05wyh",24,"LC","TP","LC_TP",1,"1","1",128.3,NA,0,527
"528","05wyh",24,"LC","TP","LC_TP",2,"1","1",230.5,NA,0,528
"529","05wyh",24,"LC","TP","LC_TP",3,"1","1",286.5,NA,1,529
"530","05wyh",24,"LC","TP","LC_TP",4,"3","1",388.1,NA,1,530
"531","05wyh",24,"LC","TP","LC_TP",5,"5","1",493,NA,0,531
"532","05wyh",24,"LC","TP","LC_TP",6,"5","1",452.2,NA,0,532
"533","05wyh",24,"LC","TP","LC_TP",7,"5","1",622.1,NA,0,533
"534","05wyh",24,"LC","TP","LC_TP",8,"5","1",571,NA,0,534
"535","05wyh",24,"LC","TP","LC_TP",9,"5","1",658.3,NA,1,535
"536","05wyh",24,"LC","TP","LC_TP",10,"1","2",284.1,NA,0,536
"537","05wyh",40,"LC","JL","LC_JL",1,"1","1",132.4,NA,0,537
"538","05wyh",40,"LC","JL","LC_JL",2,"1","1",207.6,NA,0,538
"539","05wyh",40,"LC","JL","LC_JL",3,"1","1",301.4,NA,0,539
"540","05wyh",40,"LC","JL","LC_JL",4,"1","1",382.4,NA,1,540
"541","05wyh",40,"LC","JL","LC_JL",5,"4","1",479.8,NA,1,541
"542","05wyh",40,"LC","JL","LC_JL",6,"5","1",532.5,NA,1,542
"543","05wyh",40,"LC","JL","LC_JL",7,"3","1",441.8,NA,1,543
"544","05wyh",40,"LC","JL","LC_JL",8,"5","2",621.4,NA,1,544
"545","05wyh",40,"LC","JL","LC_JL",9,"1","2",197.6,NA,0,545
"546","05wyh",16,"LC","ID","LC_ID",1,"1","1",106.8,NA,0,546
"547","05wyh",16,"LC","ID","LC_ID",2,"1","1",176.8,NA,1,547
"548","05wyh",16,"LC","ID","LC_ID",3,"2","1",283.7,NA,1,548
"549","05wyh",16,"LC","ID","LC_ID",4,"5","1",376.1,NA,0,549
"550","05wyh",16,"LC","ID","LC_ID",5,"5","1",454.6,NA,0,550
"551","05wyh",16,"LC","ID","LC_ID",6,"5","1",597.2,NA,0,551
"552","05wyh",16,"LC","ID","LC_ID",7,"5","1",466.5,NA,0,552
"553","05wyh",16,"LC","ID","LC_ID",8,"5","1",675.9,NA,1,553
"554","05wyh",8,"LC","ID","LC_ID",1,"1","1",120.6,NA,0,554
"555","05wyh",8,"LC","ID","LC_ID",2,"1","1",203.8,NA,0,555
"556","05wyh",8,"LC","ID","LC_ID",3,"1","1",292.1,NA,0,556
"557","05wyh",8,"LC","ID","LC_ID",4,"1","1",373.4,NA,0,557
"558","05wyh",8,"LC","ID","LC_ID",5,"1","1",460.9,NA,1,558
"559","05wyh",8,"LC","ID","LC_ID",6,"4","1",574.8,NA,1,559
"560","05wyh",8,"LC","ID","LC_ID",7,"2","1",531.9,NA,1,560
"561","05wyh",8,"LC","ID","LC_ID",8,"5","1",670.5,NA,1,561
"562","05wyh",8,"LC","ID","LC_ID",9,"4","2",599.7,NA,1,562
"563","05wyh",8,"LC","ID","LC_ID",10,"5","2",704,NA,1,563
"564","05wyh",8,"LC","ID","LC_ID",11,"1","2",153.1,NA,0,564
"565","05wyh",8,"LC","ID","LC_ID",12,"1","2",274.5,NA,0,565
"566","05wyh",8,"LC","ID","LC_ID",13,"1","2",374.7,NA,0,566
"567","05wyh",102,"HC","JL","HC_JL",1,"1","1",128.95,NA,0,567
"568","05wyh",102,"HC","JL","HC_JL",2,"1","1",242.5,NA,0,568
"569","05wyh",102,"HC","JL","HC_JL",3,"1","1",213.9,NA,0,569
"570","05wyh",102,"HC","JL","HC_JL",4,"1","1",268.9,NA,1,570
"571","05wyh",102,"HC","JL","HC_JL",5,"3","1",338.8,NA,1,571
"572","05wyh",102,"HC","JL","HC_JL",6,"5","1",424.3,NA,0,572
"573","05wyh",102,"HC","JL","HC_JL",7,"5","1",513.7,NA,0,573
"574","05wyh",102,"HC","JL","HC_JL",8,"5","1",633.9,NA,1,574
"575","05wyh",93,"HC","TP","HC_TP",1,"1","1",113.9,NA,0,575
"576","05wyh",93,"HC","TP","HC_TP",2,"1","1",209.4,NA,0,576
"577","05wyh",93,"HC","TP","HC_TP",3,"1","1",282.1,NA,0,577
"578","05wyh",93,"HC","TP","HC_TP",4,"1","1",314.1,NA,0,578
"579","05wyh",93,"HC","TP","HC_TP",5,"1","1",431.1,NA,1,579
"580","05wyh",93,"HC","TP","HC_TP",6,"4","1",550,NA,1,580
"581","05wyh",93,"HC","TP","HC_TP",7,"5","1",639.9,NA,0,581
"582","05wyh",93,"HC","TP","HC_TP",8,"5","1",711.5,NA,1,582
"583","05wyh",15,"LC","ID","LC_ID",1,"1","1",131.4,NA,0,583
"584","05wyh",15,"LC","ID","LC_ID",2,"1","1",223.8,NA,0,584
"585","05wyh",15,"LC","ID","LC_ID",3,"1","1",289.3,NA,0,585
"586","05wyh",15,"LC","ID","LC_ID",4,"1","1",243.3,NA,1,586
"587","05wyh",15,"LC","ID","LC_ID",5,"2","1",339,NA,1,587
"588","05wyh",15,"LC","ID","LC_ID",6,"5","1",496.5,NA,0,588
"589","05wyh",15,"LC","ID","LC_ID",7,"5","1",552.5,NA,0,589
"590","05wyh",15,"LC","ID","LC_ID",8,"5","1",462.8,NA,1,590
"591","05wyh",15,"LC","ID","LC_ID",9,"3","1",369.9,NA,1,591
"592","05wyh",15,"LC","ID","LC_ID",10,"5","2",473.2,NA,0,592
"593","05wyh",15,"LC","ID","LC_ID",11,"5","2",519.6,NA,0,593
"594","05wyh",15,"LC","ID","LC_ID",12,"5","2",442.2,NA,0,594
"595","05wyh",15,"LC","ID","LC_ID",13,"5","2",496,NA,0,595
"596","05wyh",15,"LC","ID","LC_ID",14,"5","2",548.7,NA,0,596
"597","05wyh",15,"LC","ID","LC_ID",15,"5","2",511.5,NA,0,597
"598","05wyh",15,"LC","ID","LC_ID",16,"5","2",641.8,NA,1,598
"599","05wyh",4,"LC","ID","LC_ID",1,"1","1",123,NA,0,599
"600","05wyh",4,"LC","ID","LC_ID",2,"1","1",212.5,NA,0,600
"601","05wyh",4,"LC","ID","LC_ID",3,"1","1",282.4,NA,1,601
"602","05wyh",4,"LC","ID","LC_ID",4,"2","1",368,NA,1,602
"603","05wyh",4,"LC","ID","LC_ID",5,"1","2",285.1,NA,1,603
"604","05wyh",4,"LC","ID","LC_ID",6,"3","1",392.1,NA,1,604
"605","05wyh",4,"LC","ID","LC_ID",7,"5","1",511.9,NA,0,605
"606","05wyh",4,"LC","ID","LC_ID",8,"5","1",565.1,NA,0,606
"607","05wyh",4,"LC","ID","LC_ID",9,"5","1",630.7,NA,1,607
"608","05wyh",57,"LC","JH","LC_JH",1,"1","1",132.5,NA,0,608
"609","05wyh",57,"LC","JH","LC_JH",2,"1","1",213.9,NA,0,609
"610","05wyh",57,"LC","JH","LC_JH",3,"1","1",273.4,NA,1,610
"611","05wyh",57,"LC","JH","LC_JH",4,"2","1",349.5,NA,1,611
"612","05wyh",57,"LC","JH","LC_JH",5,"3","1",394.9,NA,1,612
"613","05wyh",57,"LC","JH","LC_JH",6,"1","2",340.6,NA,1,613
"614","05wyh",57,"LC","JH","LC_JH",7,"3","2",401,NA,1,614
"615","05wyh",57,"LC","JH","LC_JH",8,"5","1",489.2,NA,0,615
"616","05wyh",57,"LC","JH","LC_JH",9,"5","1",541.5,NA,0,616
"617","05wyh",57,"LC","JH","LC_JH",10,"5","1",597.6,NA,1,617
"618","05wyh",38,"LC","JL","LC_JL",1,"1","1",134.9,NA,0,618
"619","05wyh",38,"LC","JL","LC_JL",2,"1","1",210.3,NA,0,619
"620","05wyh",38,"LC","JL","LC_JL",3,"1","1",281.5,NA,0,620
"621","05wyh",38,"LC","JL","LC_JL",4,"1","1",366.5,NA,1,621
